_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Cluster_simple,Cluster_complex,PCA_simple_1,PCA_simple_2,PCA_complex_1,PCA_complex_2,Cluster_2,Cluster_8
4780,107073,2100210000.0,trustees of boston university,856 beacon street                                       ,boston,2115.0,856-862 beacon street,boston,2115.0,39733.0,,Multifamily Housing,Multifamily Housing (39733.0),75.7,70.0,3006509.3,2394894.7,127192.858,179254.0,36772.166,,,,,,,,,,,,,,,,,,,,,,5.94,in compliance,163965.024,2025.0,No,Yes,No,No,No,No,,,10.589937355648342,4.3267781604434035,14.916290262754831,12.007408415768737,0,5,0.06628045847035624,0.8233262388635815,0.06628045847035624,0.8233262388635815,0,5
4784,107081,2100268000.0,boston university trsts of,509 park dr  ,boston,2115.0,509 park dr,boston,2115.0,31409.0,,Multifamily Housing,Multifamily Housing (31409.0),58.1,93.0,1824416.9,1484580.9,78846.092,99600.2,20431.985,,,,,,,,,,,,,,,,,,,,,,31.69,in compliance,99278.077,2030.0,No,Yes,No,No,No,No,,,10.354849755031296,4.062165663857866,14.416770987096225,11.505680050230785,0,6,-0.9244877948951103,0.375740654760066,-0.9244877948951103,0.375740654760066,0,6
4817,107142,1404350000.0,fieldstone apartments lp,911-917 blue hill ave,boston,2124.0,911 913 blue hill av,boston,2124.0,24348.0,,Multifamily Housing,Multifamily Housing (24348.0),53.3,67.0,1298322.7,925786.9,49168.542,109184.0,22398.006,,,,,,,,,,,,,,,,,,,,,,37.64,in compliance,71566.548,2030.0,No,No,No,No,No,No,,,10.100204989613815,3.975936331171799,14.076583758598176,11.178383037069768,0,6,-1.6146602053810108,0.3091528849317395,-1.6146602053810108,0.3091528849317395,0,6
4818,107143,1404357000.0,fieldstone apartments lp,935-939 blue hill avenue,boston,2124.0,935 blue hill av,boston,2124.0,21595.0,,Multifamily Housing,Multifamily Housing (21595.0),53.6,,1156831.5,844940.6,44874.795,91410.0,18751.847,,,,,,,,,,,,,,,,,,,,,,44.27,in compliance,63626.642,2030.0,No,No,No,No,No,No,,,9.980217085394802,3.9815490680767565,13.961195360306355,11.060787560985435,0,6,-1.8621915920899568,0.37327556709250304,-1.8621915920899568,0.37327556709250304,0,6
4823,107151,1000001055.0,city of boston,smith st,boston,2120.0,smith st,boston,2120.0,55808.0,,Multifamily Housing,Multifamily Housing (55808.0),60.9,80.0,3401231.9,2440678.9,129624.456,281522.0,57751.423,,,,,,,,,,,,,,,,,,,,,,48.22,in compliance,187375.879,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.929672507268652,4.109233174715851,15.039648247492483,12.140871926521314,0,5,0.39398595533838154,0.2220236351471917,0.39398595533838154,0.2220236351471917,0,5
4824,107152,1000001015.0,mission main revitalization,55 smith st,boston,2120.0,smith st,boston,2120.0,64373.0,,Multifamily Housing,Multifamily Housing (64373.0),72.7,56.0,4679620.5,3414962.7,181368.669,370650.0,76035.141,,,,,,,,,,,,,,,,,,,,,,62.97,in compliance,257403.81,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.072449569522252,4.286341384539473,15.35872757486229,12.458401375899419,1,5,1.0229717375509773,0.5276948124960703,1.0229717375509773,0.5276948124960703,1,5
4825,107153,1401065000.0,secretary of housing,129-135 columbia rd,boston,2121.0,129 135 columbia rd,boston,2121.0,66400.0,,Multifamily Housing,Multifamily Housing (66400.0),51.3,81.0,3408107.1,2621064.5,139204.736,230669.0,47319.439,,,,,,,,,,,,,,,,,,,,,,43.96,in compliance,186524.175,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,C10036,,11.103452335464524,3.937690752176724,15.041667592493893,12.136316134330336,0,4,0.44024966118790687,-0.21190782123795812,0.44024966118790687,-0.21190782123795812,0,4
4826,107154,902197000.0,madison  melnea cass  llc,600 melnea cass blvd,boston,2120.0,brook marshall rd,boston,2120.0,71537.0,0.0,Multifamily Housing,"Multifamily Housing (71537.0),Parking (7014.0)",20.0,100.0,1432611.3,26479.0,1406.3,412113.8,84541.025,254681.2,,,,,,,,,,,,,,,,,,,,,32.44,in compliance,85947.325,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.177970077351677,2.995732273553991,14.175009420887907,11.36148988758089,0,3,-1.0781025551102292,-2.199084695800409,-1.0781025551102292,-2.199084695800409,0,3
4827,107155,2202616000.0,,282-284 north beacon st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),109.4,5.0,2248461.3,144100.0,7653.151,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,266.53,in compliance,158401.267,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.695010889987881,14.625756673570464,11.972886757067846,0,0,-0.46489549550682435,1.8970881040566494,-0.46489549550682435,1.8970881040566494,0,0
4828,107156,2202616000.0,city of boston,276-280 north beacon st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),111.4,4.0,2287661.3,183300.0,9735.063,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,40.48,in compliance,160483.179,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.713127327493184,14.643040587307045,11.985944412321594,0,0,-0.4356293389864248,1.9343878494579136,-0.4356293389864248,1.9343878494579136,0,0
4829,107157,2202616000.0,city of boston,266-270 north beacon st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),112.4,4.0,2308261.3,203900.0,10829.129,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,51.47,in compliance,161577.245,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.722063937459591,14.652005115106483,11.992738604510818,0,0,-0.4206180163368375,1.9528479927485176,-0.4206180163368375,1.9528479927485176,0,0
4830,107158,2202616000.0,,256-260 north beacon st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),112.2,4.0,2305061.3,200700.0,10659.177,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,44.1,in compliance,161407.293,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.720282993088596,14.65061782841935,11.99168621967074,0,0,-0.4231008291017099,1.9492230178657965,-0.4231008291017099,1.9492230178657965,0,0
4831,107159,2202616000.0,city of boston,242-250 north beacon st,boston,2135.0,41 89 faneuil st,boston,2135.0,30510.0,,Multifamily Housing,Multifamily Housing (30510.0),113.1,,3450964.9,325400.0,17281.994,220668.0,45267.834,,,,,,,,,,,,2372645.7,178636.495,,,,,,,,,58.76,in compliance,241186.323,2030.0,No,No,No,No,No,No,,,10.325809777710715,4.728272383122075,15.054164431063478,12.393325038247337,0,5,0.4303990649382892,1.791897799725862,0.4303990649382892,1.791897799725862,0,5
4832,107160,2202616000.0,city of boston,41-45 faneuil st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),107.8,5.0,2214361.3,110000.0,5842.1,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,349.8,in compliance,156590.216,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.680277658474897,14.61047456773543,11.961387582936966,0,0,-0.49022485882326544,1.8665916559604316,-0.49022485882326544,1.8665916559604316,0,0
4833,107161,2202616000.0,city of boston,51-55 faneuil st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),112.8,4.0,2316961.3,212600.0,11291.186,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,51.06,in compliance,162039.302,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.725616339063959,14.655767100642308,11.995594189728973,0,0,-0.4143943672397992,1.9602132196588629,-0.4143943672397992,1.9602132196588629,0,0
4834,107162,2202616000.0,city of boston,61-65 faneuil st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),111.8,4.0,2296561.3,192200.0,10207.742,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,40.63,in compliance,160955.858,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.716711560720999,14.64692347518512,11.988885432461018,0,0,-0.4292432005776893,1.941830435816512,-0.4292432005776893,1.941830435816512,0,0
4835,107163,2202616000.0,city of boston,71-75 faneuil st,boston,2135.0,41 89 faneuil st,boston,2135.0,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),114.5,3.0,2352561.3,248200.0,13181.902,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,56.3,in compliance,163930.018,2030.0,No,No,No,No,No,No,,,9.930324206489688,4.740574822994295,14.671015207487944,12.00719489622346,0,0,-0.38892560366011214,1.9911483975582231,-0.38892560366011214,1.9911483975582231,0,0
4836,107164,2202616000.0,city of boston,81-89 faneuil st,boston,2135.0,41 89 faneuil st,boston,2135.0,30510.0,,Multifamily Housing,Multifamily Housing (30510.0),113.1,,3452144.2,315000.0,16729.65,220724.0,45279.321,,,,,,,,,,,,2384033.9,179493.912,,,,,,,,,72.78,in compliance,241502.883,2030.0,No,No,No,No,No,No,,,10.325809777710715,4.728272383122075,15.054506103198277,12.394636689891707,0,5,0.4316021123813959,1.7920147331555396,0.4316021123813959,1.7920147331555396,0,5
4840,107168,903671000.0,,50 52 highland st,boston,2119.0,50 52 highland st,boston,2119.0,73385.0,,Multifamily Housing,Multifamily Housing (73385.0),39.8,100.0,2921229.9,2443700.1,129784.912,139956.0,28710.574,,,,,,,,,,,,,,,,,,,,,,26.27,in compliance,158495.486,2030.0,No,No,No,No,No,No,,,11.203474834045299,3.6838669122903918,14.88751528419536,11.973481392398655,0,4,0.17572892240905852,-0.7848517495825482,0.17572892240905852,-0.7848517495825482,0,4
4843,107171,2201879010.0,37-43 n beacon street llc,37 n beacon st,boston,2134.0,37 n beacon st,boston,2134.0,104976.0,2500.0,Multifamily Housing,"Multifamily Housing (104976.0),Parking (2500.0)",21.6,100.0,2264636.5,1082300.0,57480.953,346523.0,71085.728,,,,,,,,,,,,,,,,,,,,,,8.35,in compliance,128566.681,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.561487031584658,3.0726933146901194,14.632924818368858,11.764202967013814,0,4,-0.1649346622453501,-2.211563973159736,-0.1649346622453501,-2.211563973159736,0,4
4846,107174,1704806010.0,new lithgow residential llc mass llc,369 391 talbot av,boston,2124.0,369 391 talbot av,boston,2124.0,32527.0,,Multifamily Housing,Multifamily Housing (32527.0),84.7,36.0,2754406.9,2124538.0,112834.213,184604.0,37869.665,,,,,,,,,,,,,,,,,,,,,,77.01,in compliance,150703.878,2030.0,No,No,No,No,No,No,,,10.389825792650848,4.439115601658009,14.82871269608609,11.92307211752835,0,0,-0.14802880937294363,1.1453677114575311,-0.14802880937294363,1.1453677114575311,0,0
4849,107178,801720100.0,boston public health comm,860 harrison ave,boston,2118.0,massachusetts av,boston,2118.0,259985.0,,Multifamily Housing,"Multifamily Housing (254414.0),Medical Office (5571.0)",49.0,,12750211.9,,,,0.0,,,,,,12750211.9,846614.07,,,,,,,,,,,,,,,,in compliance,846614.07,2025.0,Yes,No,No,No,Yes,Yes,C10048,,12.468379216025708,3.8918202981106265,16.36105844903845,13.649000226349711,1,2,3.3956420958825095,-0.894305665695258,3.3956420958825095,-0.894305665695258,1,2
4924,107268,2101776000.0,,7-15 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,40722.0,,Multifamily Housing,Multifamily Housing (40722.0),15.1,100.0,614296.5,,,180040.0,36933.406,,,,,,,,,,,,,,,,,,,,,,,in compliance,36933.406,2030.0,No,No,No,No,No,No,C10072,,10.614523765931814,2.714694743820879,13.32823298959387,10.5168717321343,0,7,-2.797117877979875,-2.5366083818681116,-2.797117877979875,-2.5366083818681116,0,7
4925,107269,2101776000.0,,8-14 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,40740.0,,Multifamily Housing,Multifamily Housing (40740.0),17.6,100.0,716663.3,,,210042.0,43088.016,,,,,,,,,,,,,,,,,,,,,,,in compliance,43088.016,2030.0,No,No,No,No,No,No,C10072,,10.614965689780798,2.8678989020441064,13.482361413750283,10.671000186384397,0,3,-2.5117175414324726,-2.217830714151203,-2.5117175414324726,-2.217830714151203,0,3
4928,107273,2101724000.0,washington square condo tr,1560-1576 commonwealth ave,boston,2135.0,309  319 allston st,boston,2135.0,70109.0,,Multifamily Housing,Multifamily Housing (70109.0),80.3,53.0,5631840.5,30948.6,1643.68,208548.0,42781.537,,,,,,,,,,4889326.1,362836.89,,,,,,,,,,,44.09,in compliance,407262.107,2025.0,No,No,No,No,No,No,,,11.157806452798765,4.385769620952716,15.543946856106487,12.917212254690298,1,1,1.5884051237662837,0.7155957429570358,1.5884051237662837,0.7155957429570358,1,1
4931,107276,401408000.0,burbank apartments co,25-33 edgerly rd,boston,2115.0,33 edgerly rd,boston,2115.0,29161.0,,Multifamily Housing,Multifamily Housing (29161.0),72.9,45.0,2126368.5,1715892.7,91131.061,120303.6,24679.081,,,,,,,,,,,,,,,,,,,,,,35.43,in compliance,115810.142,2030.0,Yes,No,No,No,Yes,Yes,,,10.280587479087396,4.289088639014612,14.56992615306164,11.659707422323946,0,0,-0.6605614447026282,0.8808633014177051,-0.6605614447026282,0.8808633014177051,0,0
4936,107286,801877000.0,,newcomb st,boston,2118.0,,,,24665.0,,Multifamily Housing,Multifamily Housing (24665.0),32.2,99.0,793751.2,314597.3,16708.263,140432.0,28808.22,,,,,,,,,,,,,,,,,,,,,,29.95,pending revisions,45516.483,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.113140513667839,3.4719664525503626,13.584525340998919,10.72582980307364,0,3,-2.4933291164663274,-0.7430602870627154,-2.4933291164663274,-0.7430602870627154,0,3
4937,107287,801374010.0,,5 st george st,boston,2118.0,,,,44999.0,,Multifamily Housing,Multifamily Housing (44999.0),28.3,99.0,1273335.1,370600.0,19682.566,264576.5,54275.223,,,,,,,,,,,,,,,,,,,,,,20.3,in compliance,73957.789,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.714395546283317,3.342861804649192,14.05715007934824,11.211249790516623,0,3,-1.4454110319344007,-1.2751485200018904,-1.4454110319344007,-1.2751485200018904,0,3
4940,107293,901361000.0,,1065 1067  tremont street,boston,2120.0,,,,49483.0,,Multifamily Housing,Multifamily Housing (49483.0),27.2,100.0,1344003.4,743645.0,39494.986,175955.0,36095.409,,,,,,,,,,,,,,,,,,,,,,34.18,pending revisions,75590.395,2025.0,No,No,No,No,No,No,,,10.809384455226267,3.3032169733019514,14.111163329823937,11.233084503831506,0,3,-1.3424691169434633,-1.4017879200209982,-1.3424691169434633,-1.4017879200209982,0,3
4944,107305,700367020.0,,200 old colony av,boston,2127.0,,,,44565.0,5100.0,Multifamily Housing,"Multifamily Housing (33783.0),Parking (5100.0),Adult Education (10782.0)",35.0,100.0,1558713.9,651400.0,34595.854,265918.5,54550.521,,,,,,,,,,,,,,,,,,,,,,24.78,in compliance,89146.375,2025.0,No,No,No,No,No,No,,,10.704704076564818,3.5553480614894135,14.259371616125197,11.398034960658627,0,6,-1.0845134318884475,-0.8297167479291533,-1.0845134318884475,-0.8297167479291533,0,6
4949,107311,1101198200.0,,25 amory st,boston,2119.0,,,,47876.0,,Multifamily Housing,Multifamily Housing (47876.0),33.9,92.0,1621249.3,649266.0,34482.517,284872.0,58438.642,,,,,,,,,,,,,,,,,,,,,,32.77,in compliance,92921.159,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.77636961399326,3.5234150143864045,14.298707582847085,11.439506659901692,0,6,-0.9904654178038418,-0.927603773893875,-0.9904654178038418,-0.927603773893875,0,6
4964,107337,2205077000.0,,35 south st,boston,2135.0,,,,33548.0,,Multifamily Housing,Multifamily Housing (33548.0),63.6,85.0,2134378.6,1666065.4,88484.733,137254.7,28156.429,,,,,,,,,,,,,,,,,,,,,,32.7,in compliance,116641.162,2030.0,No,No,No,No,No,No,,,10.420732528104303,4.152613470346076,14.573686108416297,11.666857509469954,0,0,-0.6130765973607627,0.5354262536435963,-0.6130765973607627,0.5354262536435963,0,0
4965,107338,2102495000.0,,288 chestnut hill av,boston,2135.0,,,,31897.0,,Multifamily Housing,Multifamily Housing (31897.0),85.9,51.0,2740445.4,2238690.3,118896.842,147056.0,30167.068,,,,,,,,,,,,,,,,,,,,,,42.58,in compliance,149063.91,2025.0,No,No,No,No,No,No,,,10.370267240463384,4.45318382899021,14.823631019898187,11.912130419139556,0,0,-0.1671895079840545,1.1829161509827026,-0.1671895079840545,1.1829161509827026,0,0
4977,107357,903737012.0,,2505 washington st,boston,2119.0,,,,94700.0,9450.0,Multifamily Housing,"Multifamily Housing (89350.0),Parking (13770.0),Retail Store (5350.0)",23.8,100.0,2253134.7,450500.0,23926.055,528322.0,108379.975,,,,,,,,,,,,,,,,,,,,,,27.39,in compliance,132306.03,2030.0,,,,,,,,,11.45846927917417,3.169685580677429,14.627833004577946,11.792872927295683,0,4,-0.17813506372685053,-1.961978802948615,-0.17813506372685053,-1.961978802948615,0,4
4988,107378,602642008.0,,131 seaport blvd,boston,2210.0,,,,353510.0,,Multifamily Housing,"Multifamily Housing (310072.0),Retail Store (43438.0)",50.8,,17963069.9,6431642.8,341584.549,3379668.0,693305.094,,,,,,,,,,,,,,,,,,,,,,,in compliance,1034889.643,2025.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,,,12.775667052461792,3.927896354584436,16.703828536075584,13.849805353875972,1,2,4.010818112103939,-0.9639156166399693,4.010818112103939,-0.9639156166399693,1,2
5008,107411,2101031000.0,,1293a-1293 commonwealth ave,boston,2134.0,,,,150870.0,,Multifamily Housing,Multifamily Housing (150870.0),51.8,97.0,7811708.1,6233684.8,331071.0,462492.2,94875.65,,,,,,,,,,,,,,,,,,,,,,36.0,pending revisions,425946.65,2025.0,No,No,No,No,No,No,,,11.92417381783412,3.9473901492654373,15.871134204689197,12.962069382667199,1,1,2.197287189634365,-0.5528652060500933,2.197287189634365,-0.5528652060500933,1,1
5015,107418,1801054000.0,,30-32 regis rd,boston,2126.0,,,,34562.0,,Multifamily Housing,Multifamily Housing (34562.0),54.9,53.0,1898398.6,995805.2,52887.214,264535.0,54266.71,,,,,,,,,,,,,,,,,,,,,,44.02,in compliance,107153.924,2030.0,No,No,No,No,No,No,,,10.450510091613937,4.005513348515485,14.456521246640293,11.582021621789734,0,6,-0.7985007446368424,0.21834130747086097,-0.7985007446368424,0.21834130747086097,0,6
5016,107419,800146000.0,,19 leyland st,boston,2125.0,,,,38101.0,,Multifamily Housing,Multifamily Housing (38101.0),67.9,80.0,2586343.0,2020254.7,107295.727,165911.0,34034.983,,,,,,,,,,,,,,,,,,,,,,32.87,in compliance,141330.71,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.547995807489514,4.21803603456465,14.765755466796042,11.858857884052966,0,0,-0.22254844025005557,0.6155679333892404,-0.22254844025005557,0.6155679333892404,0,0
5017,107420,1301360000.0,,45-49 stoughton st,boston,2125.0,,,,20256.0,,Multifamily Housing,Multifamily Housing (20256.0),53.9,,1091478.5,899024.7,47747.202,56405.0,11570.922,,,,,,,,,,,,,,,,,,,,,,27.13,in compliance,59318.124,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,9.916206324943902,3.9871304779149512,13.903043757114368,10.990670170667496,0,6,-1.996124325272103,0.4122674108631194,-1.996124325272103,0.4122674108631194,0,6
5070,107494,1401933000.0,,786-790 blue hill ave,boston,2124.0,,,,22057.0,,Multifamily Housing,Multifamily Housing (22057.0),77.5,51.0,1710162.7,1343495.5,71353.046,107464.0,22045.165,,,,,,,,,,,,,,,,,,,,,,40.5,in compliance,93398.211,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.001385290812587,4.350277936359301,14.35209907015156,11.4446274698579,0,0,-1.1379656011371555,1.131168328419292,-1.1379656011371555,1.131168328419292,0,0
5071,107495,1402519000.0,,12-16 mclellan st,boston,2121.0,,,,29496.0,,Multifamily Housing,Multifamily Housing (29496.0),74.8,46.0,2206092.3,1767490.0,93871.394,128547.0,26370.132,,,,,,,,,,,,,,,,,,,,,,40.94,in compliance,120241.526,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.29200993991398,4.314817884980432,14.606733318355476,11.697257715630421,0,0,-0.5886046784125033,0.9293964548624,-0.5886046784125033,0.9293964548624,0,0
5072,107496,1402774000.0,,712-718 blue hill ave,boston,2121.0,,,,28396.0,,Multifamily Housing,Multifamily Housing (28396.0),49.9,,1417463.0,1144329.0,60775.313,80051.0,16421.662,,,,,,,,,,,,,,,,,,,,,,29.69,in compliance,77196.975,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.254003569159277,3.910021002757473,14.164379211950605,11.254115551307333,0,6,-1.419004964195693,0.10352097240987213,-1.419004964195693,0.10352097240987213,0,6
5073,107497,1402788000.0,,185 harvard st,boston,2124.0,,,,30936.0,,Multifamily Housing,Multifamily Housing (30936.0),57.4,77.0,1775507.1,1425279.0,75696.568,102646.0,21056.8,,,,,,,,,,,,,,,,,,,,,,34.73,in compliance,96753.368,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.339675833287133,4.050044303325521,14.389596630230841,11.479920421655637,0,6,-0.9779607327362189,0.35729288662074854,-0.9779607327362189,0.35729288662074854,0,6
5091,107517,901323508.0,,150 camden st,boston,2118.0,,,,214869.0,35400.0,Multifamily Housing,"Multifamily Housing (214869.0),Parking (35400.0)",55.1,61.0,11846471.3,5714022.5,303471.735,1797318.0,368701.815,,,,,,,,,,,,,,,,,,,,,,36.53,in compliance,672173.55,2025.0,No,No,No,No,No,No,,,12.27778381908412,4.009149716158869,16.287540600609255,13.41827184509076,1,2,3.093226897123661,-0.5769100239010039,3.093226897123661,-0.5769100239010039,1,2
5094,107520,306570204.0,,370 harrison av,boston,2118.0,,,,373320.0,116658.0,Multifamily Housing,"Multifamily Housing (365211.0),Medical Office (4928.0),Swimming Pool (0.0),Parking (116658.0),Other (3181.0)",51.5,,19241362.8,7017977.9,372724.806,3582469.0,734907.691,,,,,,,,,,,,,,,,,,,,,,18.14,in compliance,1107632.497,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,12.830191239679683,3.9415818076696905,16.772572832294227,13.91773540986298,1,2,4.1521554531664595,-0.9593691600611255,4.1521554531664595,-0.9593691600611255,1,2
5103,107531,1201820000.0,,51 humboldt av,boston,2119.0,,,,27494.0,,Multifamily Housing,Multifamily Housing (27494.0),61.5,81.0,1691223.4,1552159.3,82435.18,40757.4,8360.973,,,,,,,,,,,,,,,,,,,,,,87.71,in compliance,90796.153,2030.0,No,No,No,No,No,No,,,10.221723078031365,4.119037174812473,14.340962730331622,11.416372195850432,0,6,-1.1110922762814146,0.5517971326017401,-1.1110922762814146,0.5517971326017401,0,6
